id,relative_path,filename,containing_directory,folder_artist_guess,tag_artist,tag_album_artist,tag_album,tag_title,tag_track_number,tag_disc_number,tag_year,tag_genre,metadata_status,confidence,reason
650,iTunes/Bee Gees/Number Ones/1-08 How Can You Mend A Broken Heart.m4a,1-08 How Can You Mend A Broken Heart.m4a,Number Ones,Bee Gees,Bee Gees,,Number Ones,How Can You Mend A Broken Heart,8/19,1/2,2004,Pop,confirmed,0.98,artist tag matches folder artist guess
651,iTunes/Bee Gees/Number Ones/1-09 Jive Talkin'.m4a,1-09 Jive Talkin'.m4a,Number Ones,Bee Gees,Bee Gees,,Number Ones,Jive Talkin',9/19,1/2,2004,Pop,confirmed,0.98,artist tag matches folder artist guess
652,iTunes/Bee Gees/Number Ones/1-10 You Should Be Dancing.m4a,1-10 You Should Be Dancing.m4a,Number Ones,Bee Gees,Bee Gees,,Number Ones,You Should Be Dancing,10/19,1/2,2004,Pop,confirmed,0.98,artist tag matches folder artist guess
653,iTunes/Bee Gees/Number Ones/1-12 How Deep Is Your Love.m4a,1-12 How Deep Is Your Love.m4a,Number Ones,Bee Gees,Bee Gees,,Number Ones,How Deep Is Your Love,12/19,1/2,2004,Pop,confirmed,0.98,artist tag matches folder artist guess
654,iTunes/Bee Gees/Number Ones/1-13 Stayin' Alive.m4a,1-13 Stayin' Alive.m4a,Number Ones,Bee Gees,Bee Gees,,Number Ones,Stayin' Alive,13/19,1/2,2004,Pop,confirmed,0.98,artist tag matches folder artist guess
655,iTunes/Bee Gees/Number Ones/1-14 Night Fever.m4a,1-14 Night Fever.m4a,Number Ones,Bee Gees,Bee Gees,,Number Ones,Night Fever,14/19,1/2,2004,Pop,confirmed,0.98,artist tag matches folder artist guess
656,iTunes/Bee Gees/Number Ones/1-15 Too Much Heaven.m4a,1-15 Too Much Heaven.m4a,Number Ones,Bee Gees,Bee Gees,,Number Ones,Too Much Heaven,15/19,1/2,2004,Pop,confirmed,0.98,artist tag matches folder artist guess
657,iTunes/Bee Gees/Number Ones/1-16 Tragedy.m4a,1-16 Tragedy.m4a,Number Ones,Bee Gees,Bee Gees,,Number Ones,Tragedy,16/19,1/2,2004,Pop,confirmed,0.98,artist tag matches folder artist guess
664,iTunes/Ben Harper & The Innocent Criminals/Burn to Shine/07 Steal My Kisses.m4a,07 Steal My Kisses.m4a,Burn to Shine,Ben Harper & The Innocent Criminals,Ben Harper & The Innocent Criminals,Ben Harper & The Innocent Criminals,Burn to Shine,Steal My Kisses,7/12,1/1,2000-07-06T07:00:00Z,Rock,confirmed,1.0,album_artist matches folder artist guess
665,iTunes/Benny Benassi Presents The Biz/Hypnotica/01 Satisfaction.m4a,01 Satisfaction.m4a,Hypnotica,Benny Benassi Presents The Biz,Benny Benassi Presents The Biz,Benny Benassi Presents The Biz,Hypnotica,Satisfaction,1/14,1/1,2004-08-17T07:00:00Z,Dance,confirmed,1.0,album_artist matches folder artist guess
667,iTunes/Big Audio Dynamite/Big Audio Dynamite_ Super Hits/04 The Globe.m4a,04 The Globe.m4a,Big Audio Dynamite_ Super Hits,Big Audio Dynamite,Big Audio Dynamite,Big Audio Dynamite,Big Audio Dynamite: Super Hits,The Globe,4/10,1/1,1999-05-04T07:00:00Z,Rock,confirmed,1.0,album_artist matches folder artist guess
668,iTunes/Big Audio Dynamite/The Globe/01 Rush.m4a,01 Rush.m4a,The Globe,Big Audio Dynamite,Big Audio Dynamite,Big Audio Dynamite,The Globe,Rush,1/10,1/1,1991-07-16T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
675,iTunes/Black Eyed Peas/Elephunk/05 Shut Up.m4a,05 Shut Up.m4a,Elephunk,Black Eyed Peas,Black Eyed Peas,,Elephunk,Shut Up,5/14,1/1,2004,Hip Hop/Rap,confirmed,0.98,artist tag matches folder artist guess
676,iTunes/Black Eyed Peas/Elephunk/07 Latin Girls.m4a,07 Latin Girls.m4a,Elephunk,Black Eyed Peas,Black Eyed Peas,,Elephunk,Latin Girls,7/14,1/1,2004,Hip Hop/Rap,confirmed,0.98,artist tag matches folder artist guess
677,iTunes/Black Eyed Peas/The E.N.D. (The Energy Never Dies)/01 Boom Boom Pow.m4a,01 Boom Boom Pow.m4a,The E.N.D. (The Energy Never Dies),Black Eyed Peas,Black Eyed Peas,Black Eyed Peas,The E.N.D. (The Energy Never Dies),Boom Boom Pow,1/15,1/1,2009-06-09T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
678,iTunes/Black Eyed Peas/The E.N.D. (The Energy Never Dies)/03 Meet Me Halfway.m4a,03 Meet Me Halfway.m4a,The E.N.D. (The Energy Never Dies),Black Eyed Peas,Black Eyed Peas,Black Eyed Peas,The E.N.D. (The Energy Never Dies),Meet Me Halfway,3/15,1/1,2009-06-09T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
679,iTunes/Black Eyed Peas/The E.N.D. (The Energy Never Dies)/05 I Gotta Feeling.m4a,05 I Gotta Feeling.m4a,The E.N.D. (The Energy Never Dies),Black Eyed Peas,Black Eyed Peas,Black Eyed Peas,The E.N.D. (The Energy Never Dies),I Gotta Feeling,5/15,1/1,2009-06-09T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
681,iTunes/Blake Shelton/Don't Make Me - Single/01 Don't Make Me (Single Version).m4a,01 Don't Make Me (Single Version).m4a,Don't Make Me - Single,Blake Shelton,Blake Shelton,Blake Shelton,Don't Make Me - Single,Don't Make Me (Single Version),1/1,1/1,2006-11-21T08:00:00Z,Country,confirmed,1.0,album_artist matches folder artist guess
683,iTunes/Blind Melon/Unknown Album/05 No Rain.m4a,05 No Rain.m4a,Unknown Album,Blind Melon,Blind Melon,,,No Rain,5/18,,,,confirmed,0.98,artist tag matches folder artist guess
687,iTunes/Brad Paisley/Then (Single Edit) - Single/01 Then (Single Edit).m4a,01 Then (Single Edit).m4a,Then (Single Edit) - Single,Brad Paisley,Brad Paisley,Brad Paisley,Then (Single Edit) - Single,Then (Single Edit),1/1,1/1,2009-03-13T07:00:00Z,Country,confirmed,1.0,album_artist matches folder artist guess
691,iTunes/Britney Spears/3 - Single/01 3.m4a,01 3.m4a,3 - Single,Britney Spears,Britney Spears,Britney Spears,3 - Single,3,1/1,1/1,2009-10-02T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
692,iTunes/Britney Spears/Blackout/03 Radar.m4a,03 Radar.m4a,Blackout,Britney Spears,Britney Spears,,Blackout,Radar,3/12,1/1,2007,Pop,confirmed,0.98,artist tag matches folder artist guess
693,iTunes/Britney Spears/Blackout/04 Break The Ice.m4a,04 Break The Ice.m4a,Blackout,Britney Spears,Britney Spears,,Blackout,Break The Ice,4/12,1/1,2007,Pop,confirmed,0.98,artist tag matches folder artist guess
694,iTunes/Britney Spears/Blackout/05 Heaven On Earth.m4a,05 Heaven On Earth.m4a,Blackout,Britney Spears,Britney Spears,,Blackout,Heaven On Earth,5/12,1/1,2007,Pop,confirmed,0.98,artist tag matches folder artist guess
695,iTunes/Britney Spears/Blackout/06 Get Naked (I Got A Plan).m4a,06 Get Naked (I Got A Plan).m4a,Blackout,Britney Spears,Britney Spears,,Blackout,Get Naked (I Got A Plan),6/12,1/1,2007,Pop,confirmed,0.98,artist tag matches folder artist guess
696,iTunes/Britney Spears/Blackout/07 Freakshow.m4a,07 Freakshow.m4a,Blackout,Britney Spears,Britney Spears,,Blackout,Freakshow,7/12,1/1,2007,Pop,confirmed,0.98,artist tag matches folder artist guess
697,iTunes/Britney Spears/Blackout/08 Toy Soldier.m4a,08 Toy Soldier.m4a,Blackout,Britney Spears,Britney Spears,,Blackout,Toy Soldier,8/12,1/1,2007,Pop,confirmed,0.98,artist tag matches folder artist guess
698,iTunes/Britney Spears/Blackout/09 Hot As Ice.m4a,09 Hot As Ice.m4a,Blackout,Britney Spears,Britney Spears,,Blackout,Hot As Ice,9/12,1/1,2007,Pop,confirmed,0.98,artist tag matches folder artist guess
699,iTunes/Britney Spears/Blackout/10 Ooh Ooh Baby.m4a,10 Ooh Ooh Baby.m4a,Blackout,Britney Spears,Britney Spears,,Blackout,Ooh Ooh Baby,10/12,1/1,2007,Pop,confirmed,0.98,artist tag matches folder artist guess
700,iTunes/Britney Spears/Blackout/11 Perfect Lover.m4a,11 Perfect Lover.m4a,Blackout,Britney Spears,Britney Spears,,Blackout,Perfect Lover,11/12,1/1,2007,Pop,confirmed,0.98,artist tag matches folder artist guess
701,iTunes/Britney Spears/Blackout/12 Why Should I Be Sad.m4a,12 Why Should I Be Sad.m4a,Blackout,Britney Spears,Britney Spears,,Blackout,Why Should I Be Sad,12/12,1/1,2007,Pop,confirmed,0.98,artist tag matches folder artist guess
704,iTunes/Britney Spears/Circus/01 Womanizer.m4a,01 Womanizer.m4a,Circus,Britney Spears,Britney Spears,,Circus,Womanizer,1/13,1/1,2008,Pop,confirmed,0.98,artist tag matches folder artist guess
705,iTunes/Britney Spears/Circus/02 Circus.m4a,02 Circus.m4a,Circus,Britney Spears,Britney Spears,,Circus,Circus,2/13,1/1,2008,Pop,confirmed,0.98,artist tag matches folder artist guess
706,iTunes/Britney Spears/Circus/03 Out From Under.m4a,03 Out From Under.m4a,Circus,Britney Spears,Britney Spears,,Circus,Out From Under,3/13,1/1,2008,Pop,confirmed,0.98,artist tag matches folder artist guess
707,iTunes/Britney Spears/Circus/04 Kill The Lights.m4a,04 Kill The Lights.m4a,Circus,Britney Spears,Britney Spears,,Circus,Kill The Lights,4/13,1/1,2008,Pop,confirmed,0.98,artist tag matches folder artist guess
708,iTunes/Britney Spears/Circus/05 Shattered Glass.m4a,05 Shattered Glass.m4a,Circus,Britney Spears,Britney Spears,,Circus,Shattered Glass,5/13,1/1,2008,Pop,confirmed,0.98,artist tag matches folder artist guess
709,iTunes/Britney Spears/Circus/06 If U Seek Amy.m4a,06 If U Seek Amy.m4a,Circus,Britney Spears,Britney Spears,,Circus,If U Seek Amy,6/13,1/1,2008,Pop,confirmed,0.98,artist tag matches folder artist guess
710,iTunes/Britney Spears/Circus/07 Unusual You.m4a,07 Unusual You.m4a,Circus,Britney Spears,Britney Spears,,Circus,Unusual You,7/13,1/1,2008,Pop,confirmed,0.98,artist tag matches folder artist guess
711,iTunes/Britney Spears/Circus/08 Blur.m4a,08 Blur.m4a,Circus,Britney Spears,Britney Spears,,Circus,Blur,8/13,1/1,2008,Pop,confirmed,0.98,artist tag matches folder artist guess
712,iTunes/Britney Spears/Circus/09 Mmm Papi.m4a,09 Mmm Papi.m4a,Circus,Britney Spears,Britney Spears,,Circus,Mmm Papi,9/13,1/1,2008,Pop,confirmed,0.98,artist tag matches folder artist guess
713,iTunes/Britney Spears/Circus/10 Mannequin.m4a,10 Mannequin.m4a,Circus,Britney Spears,Britney Spears,,Circus,Mannequin,10/13,1/1,2008,Pop,confirmed,0.98,artist tag matches folder artist guess
714,iTunes/Britney Spears/Circus/11 Lace And Leather.m4a,11 Lace And Leather.m4a,Circus,Britney Spears,Britney Spears,,Circus,Lace And Leather,11/13,1/1,2008,Pop,confirmed,0.98,artist tag matches folder artist guess
715,iTunes/Britney Spears/Circus/12 My Baby.m4a,12 My Baby.m4a,Circus,Britney Spears,Britney Spears,,Circus,My Baby,12/13,1/1,2008,Pop,confirmed,0.98,artist tag matches folder artist guess
716,iTunes/Britney Spears/Circus/13 Radar.m4a,13 Radar.m4a,Circus,Britney Spears,Britney Spears,,Circus,Radar,13/13,1/1,2008,Pop,confirmed,0.98,artist tag matches folder artist guess
721,iTunes/Brooks & Dunn/Steers And Stripes/03 The Long Goodbye.m4a,03 The Long Goodbye.m4a,Steers And Stripes,Brooks & Dunn,Brooks & Dunn,,Steers And Stripes,The Long Goodbye,3/14,1/1,2001,Country,confirmed,0.98,artist tag matches folder artist guess
722,iTunes/Brooks & Dunn/Steers And Stripes/05 My Heart Is Lost To You.m4a,05 My Heart Is Lost To You.m4a,Steers And Stripes,Brooks & Dunn,Brooks & Dunn,,Steers And Stripes,My Heart Is Lost To You,5/14,1/1,2001,Country,confirmed,0.98,artist tag matches folder artist guess
733,"iTunes/Chris Cagle/Play It Loud/12 I Breathe In, I Breathe Out.m4a","12 I Breathe In, I Breathe Out.m4a",Play It Loud,Chris Cagle,Chris Cagle,,Play It Loud,"I Breathe In, I Breathe Out",12/12,1/1,2001,Country,confirmed,0.98,artist tag matches folder artist guess
734,iTunes/Christina Aguilera/Christina Aguilera/05 Come On Over ( All I Want Is You).m4a,05 Come On Over ( All I Want Is You).m4a,Christina Aguilera,Christina Aguilera,Christina Aguilera,,Christina Aguilera,Come On Over ( All I Want Is You),5/12,1/1,1999,Pop,confirmed,0.98,artist tag matches folder artist guess
739,iTunes/Clay Walker/Fall/02 Fall.m4a,02 Fall.m4a,Fall,Clay Walker,Clay Walker,Clay Walker,Fall,Fall,2/12,1/1,2007-04-17T07:00:00Z,Country,confirmed,1.0,album_artist matches folder artist guess
779,iTunes/Colbie Caillat & Schiller/You (Video Version) - Single/01 You (Video Version).m4a,01 You (Video Version).m4a,You (Video Version) - Single,Colbie Caillat & Schiller,Schiller & Colbie Caillat,Colbie Caillat & Schiller,You (Video Version) - Single,You (Video Version),1/1,1/1,2008-11-25T08:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
740,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/01 I Won't.m4a,01 I Won't.m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),I Won't,1/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
741,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/02 Begin Again.m4a,02 Begin Again.m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),Begin Again,2/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
742,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/03 You Got Me.m4a,03 You Got Me.m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),You Got Me,3/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
743,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/05 Rainbow.m4a,05 Rainbow.m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),Rainbow,5/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
744,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/06 Droplets.m4a,06 Droplets.m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat feat. Jason Reeves,Colbie Caillat,Breakthrough (Deluxe Version),Droplets,6/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
745,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/07 I Never Told You.m4a,07 I Never Told You.m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),I Never Told You,7/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
746,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/08 Fearless.m4a,08 Fearless.m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),Fearless,8/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
747,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/09 Runnin' Around.m4a,09 Runnin' Around.m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),Runnin' Around,9/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
748,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/10 Break Through.m4a,10 Break Through.m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),Break Through,10/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
749,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/11 It Stops Today.m4a,11 It Stops Today.m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),It Stops Today,11/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
750,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/12 Breakin' At the Cracks.m4a,12 Breakin' At the Cracks.m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),Breakin' At the Cracks,12/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
751,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/13 What I Wanted to Say (Bonus Track.m4a,13 What I Wanted to Say (Bonus Track.m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),What I Wanted to Say (Bonus Track),13/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
752,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/14 Out of My Mind (Bonus Track).m4a,14 Out of My Mind (Bonus Track).m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),Out of My Mind (Bonus Track),14/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
753,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/15 Don't Hold Me Down (Bonus Track).m4a,15 Don't Hold Me Down (Bonus Track).m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),Don't Hold Me Down (Bonus Track),15/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
754,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/16 Never Let You Go (Bonus Track).m4a,16 Never Let You Go (Bonus Track).m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),Never Let You Go (Bonus Track),16/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
755,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/17 Hold Your Head High (Bonus Track).m4a,17 Hold Your Head High (Bonus Track).m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),Hold Your Head High (Bonus Track),17/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
756,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/18 Stay With Me (Bonus Track).m4a,18 Stay With Me (Bonus Track).m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),Stay With Me (Bonus Track),18/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
757,iTunes/Colbie Caillat/Breakthrough (Deluxe Version)/19 Begin Again (Reggae Version) [Bon.m4a,19 Begin Again (Reggae Version) [Bon.m4a,Breakthrough (Deluxe Version),Colbie Caillat,Colbie Caillat,Colbie Caillat,Breakthrough (Deluxe Version),Begin Again (Reggae Version) [Bonus Track],19/19,1/1,2009-08-25T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
771,iTunes/Colbie Caillat/Coco_ Summer Sessions/01 Tell Him (Live).m4a,01 Tell Him (Live).m4a,Coco_ Summer Sessions,Colbie Caillat,Colbie Caillat,Colbie Caillat,Coco: Summer Sessions,Tell Him (Live),1/8,1/1,2008-11-11T08:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
772,iTunes/Colbie Caillat/Coco_ Summer Sessions/02 Brand New Me.m4a,02 Brand New Me.m4a,Coco_ Summer Sessions,Colbie Caillat,Colbie Caillat,Colbie Caillat,Coco: Summer Sessions,Brand New Me,2/8,1/1,2008-11-11T08:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
773,iTunes/Colbie Caillat/Coco_ Summer Sessions/04 Circles.m4a,04 Circles.m4a,Coco_ Summer Sessions,Colbie Caillat,Colbie Caillat,Colbie Caillat,Coco: Summer Sessions,Circles,4/8,1/1,2008-11-11T08:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
774,iTunes/Colbie Caillat/Coco_ Summer Sessions/06 Turn Your Lights Down Low (LIve).m4a,06 Turn Your Lights Down Low (LIve).m4a,Coco_ Summer Sessions,Colbie Caillat,Colbie Caillat,Colbie Caillat,Coco: Summer Sessions,Turn Your Lights Down Low (LIve),6/8,1/1,2008-11-11T08:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
776,iTunes/Colbie Caillat/Fallin' for You - Single/01 Fallin' for You.m4a,01 Fallin' for You.m4a,Fallin' for You - Single,Colbie Caillat,Colbie Caillat,Colbie Caillat,Fallin' for You - Single,Fallin' for You,1/1,1/1,2009-06-29T07:00:00Z,Pop,confirmed,1.0,album_artist matches folder artist guess
780,iTunes/Coldplay/A Rush of Blood to the Head/02 In My Place.m4a,02 In My Place.m4a,A Rush of Blood to the Head,Coldplay,Coldplay,Coldplay,A Rush of Blood to the Head,In My Place,2/11,1/1,2006-08-14T07:00:00Z,Alternative,confirmed,1.0,album_artist matches folder artist guess
781,iTunes/Coldplay/A Rush of Blood to the Head/04 The Scientist.m4a,04 The Scientist.m4a,A Rush of Blood to the Head,Coldplay,Coldplay,Coldplay,A Rush of Blood to the Head,The Scientist,4/11,1/1,2006-08-14T07:00:00Z,Alternative,confirmed,1.0,album_artist matches folder artist guess
782,iTunes/Coldplay/A Rush of Blood to the Head/05 Clocks.m4a,05 Clocks.m4a,A Rush of Blood to the Head,Coldplay,Coldplay,Coldplay,A Rush of Blood to the Head,Clocks,5/11,1/1,2006-08-14T07:00:00Z,Alternative,confirmed,1.0,album_artist matches folder artist guess
784,iTunes/Coldplay/Parachutes/06 Trouble.m4a,06 Trouble.m4a,Parachutes,Coldplay,Coldplay,Coldplay,Parachutes,Trouble,6/10,1/1,2006-08-14T07:00:00Z,Alternative,confirmed,1.0,album_artist matches folder artist guess
786,iTunes/Coldplay/Viva la Vida/07 Viva la Vida.m4a,07 Viva la Vida.m4a,Viva la Vida,Coldplay,Coldplay,Coldplay,Viva la Vida,Viva la Vida,7/11,1/1,,Alternative,confirmed,1.0,album_artist matches folder artist guess
787,iTunes/Coldplay/X & Y/04 Fix You.m4a,04 Fix You.m4a,X & Y,Coldplay,Coldplay,Coldplay,X & Y,Fix You,4/13,1/1,2006-08-14T07:00:00Z,Alternative,confirmed,1.0,album_artist matches folder artist guess
788,iTunes/Coldplay/X & Y/05 Talk.m4a,05 Talk.m4a,X & Y,Coldplay,Coldplay,Coldplay,X & Y,Talk,5/13,1/1,2006-08-14T07:00:00Z,Alternative,confirmed,1.0,album_artist matches folder artist guess
792,iTunes/Compilations/(What's The Story) Morning Glory_/03 Wonderwall.m4a,03 Wonderwall.m4a,(What's The Story) Morning Glory_,Compilations,Oasis,,(What's The Story) Morning Glory?,Wonderwall,3/12,1/1,1995,Rock,metadata-conflict,0.6,metadata artist differs from folder artist guess
793,iTunes/Compilations/(What's The Story) Morning Glory_/12 Champagne Supernova.m4a,12 Champagne Supernova.m4a,(What's The Story) Morning Glory_,Compilations,Oasis,,(What's The Story) Morning Glory?,Champagne Supernova,12/12,1/1,1995,Rock,metadata-conflict,0.6,metadata artist differs from folder artist guess
